Season,Tm,Age,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Place_of_Birth,state_or_country,Race,seniority,Pos,Ht,Wt,College,SALARY
2014-15,16.0,24.0,21,0.0,101.0,8.5,0.5,0.053,1.1,6.5,3.9,12.0,1.5,0.8,20.5,21.8,89.0,109.0,-0.1,0.1,0.0,-0.024,-3.3,-2.7,-6.0,-0.1,19.0,1,3.0,1,6.0,195.57999999999998,195,114.0,1120857.6
2014-15,10.0,30.0,68,55.0,2114.0,15.7,0.307,0.313,1.5,11.0,6.3,33.7,1.6,0.6,14.9,22.3,105.0,109.0,2.3,1.3,3.6,0.083,1.3,-1.2,0.1,1.1,39.0,1,1.0,10,6.0,190.5,200,80.0,19952009.65
2014-15,6.0,23.0,74,6.0,1462.0,12.8,0.322,0.404,3.3,12.1,7.8,5.6,1.2,0.2,8.9,18.9,108.0,112.0,1.7,0.4,2.1,0.069,-0.5,-2.7,-3.2,-0.5,89.0,1,3.0,4,5.0,203.2,240,118.0,6394718.04
2014-15,31.0,25.0,13,0.0,119.0,8.7,0.486,0.108,0.0,7.7,3.8,15.5,1.8,0.0,9.4,16.4,100.0,110.0,0.0,0.1,0.1,0.039,-1.7,-2.9,-4.6,-0.1,71.0,1,3.0,4,6.0,195.57999999999998,190,110.0,108752.76
2014-15,25.0,28.0,80,0.0,2016.0,19.9,0.482,0.426,1.4,7.3,4.3,13.6,2.3,0.4,8.4,27.0,114.0,109.0,5.4,1.1,6.6,0.157,4.0,-3.1,0.9,1.5,71.0,1,3.0,10,6.0,185.42,175,125.0,5504500.0
2014-15,3.0,28.0,78,37.0,2035.0,11.8,0.535,0.176,3.1,18.2,10.4,7.8,1.8,1.4,10.1,13.3,106.0,103.0,1.5,2.9,4.3,0.102,-0.8,1.8,1.0,1.5,80.0,1,3.0,10,5.0,205.74,237,122.0,7070000.0
2014-15,31.0,32.0,68,33.0,1980.0,15.4,0.405,0.217,1.2,8.9,4.9,37.4,1.2,0.6,15.4,25.2,102.0,112.0,1.6,0.6,2.1,0.052,2.1,-3.5,-1.3,0.3,66.0,1,3.0,12,6.0,185.42,198,96.0,4004724.74
2014-15,28.0,28.0,20,0.0,105.0,10.5,0.487,0.103,5.5,12.7,9.2,14.4,0.5,0.0,4.7,18.5,104.0,107.0,0.1,0.1,0.2,0.083,-0.5,-2.2,-2.7,0.0,72.0,1,3.0,5,5.0,198.12,205,3.0,347476.36
2014-15,31.0,28.0,63,22.0,1087.0,10.5,0.593,0.133,3.9,14.0,9.0,6.5,1.2,1.6,8.6,14.9,109.0,108.0,1.1,0.8,1.9,0.084,-0.2,-0.8,-1.0,0.3,71.0,1,3.0,8,5.0,205.74,225,110.0,1240264.85
2014-15,30.0,24.0,37,0.0,259.0,17.6,0.0,0.781,10.1,17.9,14.0,6.4,0.8,5.3,12.2,17.3,116.0,105.0,0.5,0.3,0.8,0.149,-1.6,0.6,-1.0,0.1,89.0,1,2.0,2,4.0,213.36,231,121.0,824646.8200000001
2014-15,31.0,27.0,75,7.0,1449.0,20.4,0.008,0.309,9.6,14.7,12.1,4.4,1.7,5.1,7.6,13.6,133.0,104.0,4.3,1.8,6.1,0.202,1.2,2.4,3.6,2.0,71.0,1,3.0,8,5.0,208.28,210,122.0,5050000.0
2014-15,29.0,29.0,48,2.0,592.0,13.4,0.568,0.221,2.6,17.2,10.0,10.2,1.7,1.3,7.9,17.1,109.0,102.0,0.7,0.8,1.6,0.128,0.1,0.6,0.7,0.4,89.0,1,3.0,10,3.0,200.66,200,125.0,3181500.0
2014-15,1.0,21.0,30,15.0,895.0,14.9,0.327,0.415,2.5,8.1,5.2,34.9,2.7,0.7,18.0,30.5,94.0,106.0,-0.6,0.9,0.3,0.014,0.3,-1.8,-1.5,0.1,80.0,1,3.0,3,6.0,198.12,205,114.0,1222180.8
2014-15,13.0,19.0,31,0.0,332.0,8.5,0.647,0.284,2.9,11.0,6.9,5.6,1.2,0.5,4.2,15.8,99.0,107.0,0.1,0.3,0.3,0.047,-1.9,-1.9,-3.8,-0.2,74.0,1,3.0,1,3.0,198.12,215,124.0,1691224.8
2014-15,2.0,29.0,42,0.0,1000.0,14.2,0.473,0.311,1.8,9.1,5.3,6.9,1.2,0.9,7.5,26.0,105.0,113.0,1.1,0.1,1.2,0.058,0.9,-4.3,-3.5,-0.4,89.0,1,3.0,8,3.0,200.66,210,106.0,5044364.2
2014-15,31.0,26.0,76,68.0,2434.0,15.7,0.119,0.207,5.8,13.5,9.6,12.4,2.6,0.8,10.0,21.5,102.0,109.0,1.6,1.4,3.1,0.061,0.2,-0.3,-0.1,1.2,79.0,1,3.0,8,5.0,203.2,221,115.0,9504977.69
2014-15,3.0,22.0,62,45.0,1487.0,14.1,0.003,0.44,7.0,20.1,13.4,10.9,1.2,2.6,12.2,15.6,108.0,102.0,1.6,2.2,3.8,0.123,-2.1,2.5,0.4,0.9,83.0,1,2.0,2,2.0,213.36,240,103.0,4070865.6
2014-15,13.0,25.0,82,59.0,1731.0,18.9,0.0,0.3,9.1,20.5,14.7,10.8,0.5,2.3,9.8,19.6,119.0,105.0,4.5,2.0,6.5,0.179,0.4,0.4,0.9,1.2,89.0,1,2.0,3,2.0,213.36,253,122.0,1720797.6
2013-14,31.0,23.0,63,0.0,847.0,10.1,0.106,0.376,9.5,19.5,14.4,4.9,1.4,2.5,15.4,10.1,109.0,107.0,0.6,0.9,1.5,0.086,-2.5,1.4,-1.1,0.2,86.0,1,3.0,3,5.0,200.66,240,77.0,804649.4400000001
2013-14,21.0,20.0,81,20.0,1197.0,11.2,0.0,0.735,14.1,17.1,15.6,4.9,1.7,3.9,22.5,11.7,108.0,102.0,0.9,1.9,2.9,0.114,-2.1,2.4,0.3,0.7,40.0,0,2.0,2,4.0,213.36,255,82.0,2132697.6
2013-14,31.0,27.0,53,12.0,961.0,17.4,0.0,0.433,11.8,24.8,18.2,6.8,1.3,3.0,10.6,17.3,114.0,106.0,1.6,1.1,2.7,0.134,-1.4,0.3,-1.1,0.2,57.0,1,3.0,4,5.0,200.66,245,116.0,934420.98
2013-14,4.0,28.0,73,73.0,2552.0,16.0,0.297,0.332,1.4,10.2,5.8,16.9,0.7,0.1,11.2,23.3,110.0,112.0,4.3,1.0,5.3,0.099,1.7,-2.3,-0.6,0.9,89.0,1,3.0,8,6.0,195.57999999999998,210,120.0,7650000.0
2013-14,30.0,25.0,56,30.0,951.0,14.6,0.004,0.269,11.3,22.7,16.9,6.6,1.3,4.1,18.4,16.3,110.0,107.0,1.2,0.9,2.1,0.104,-1.5,0.8,-0.7,0.3,76.0,0,2.0,7,4.0,218.44000000000003,248,125.0,648597.6
2013-14,29.0,28.0,69,69.0,2498.0,21.8,0.011,0.253,7.2,25.5,16.5,13.0,1.3,1.9,7.2,29.8,108.0,104.0,4.0,3.5,7.5,0.144,-0.4,0.7,0.3,1.5,86.0,1,3.0,9,5.0,210.82,240,117.0,15175560.0
2013-14,31.0,24.0,65,2.0,1072.0,12.5,0.043,0.167,11.7,20.0,15.7,10.1,1.1,2.4,12.0,14.6,104.0,108.0,0.6,0.9,1.5,0.066,-3.1,0.3,-2.8,-0.2,81.0,1,3.0,4,2.0,205.74,255,44.0,3121200.0
2013-14,18.0,38.0,73,9.0,1936.0,12.8,0.569,0.214,1.6,11.4,6.7,11.1,1.5,0.4,12.4,16.8,111.0,109.0,2.5,1.5,4.1,0.101,1.3,-1.2,0.1,1.0,89.0,1,3.0,17,6.0,195.57999999999998,205,116.0,3293631.0
2013-14,26.0,32.0,55,28.0,1278.0,15.6,0.114,0.293,7.3,12.0,9.6,11.7,3.8,1.2,16.2,20.1,102.0,101.0,0.5,2.1,2.7,0.1,-0.1,2.4,2.3,1.4,87.0,1,3.0,11,3.0,193.04,213,93.0,4584270.66
2013-14,30.0,23.0,80,65.0,2045.0,13.2,0.097,0.277,7.2,21.2,14.1,8.4,2.1,1.6,13.7,14.3,105.0,108.0,1.3,1.8,3.1,0.072,-1.4,1.0,-0.3,0.9,84.0,1,3.0,5,5.0,205.74,215,113.0,3824594.04
2013-14,31.0,31.0,19,0.0,185.0,9.1,0.0,0.75,17.3,17.2,17.3,4.7,2.5,5.0,24.8,13.9,91.0,105.0,-0.1,0.2,0.1,0.024,-3.4,2.1,-1.3,0.0,89.0,1,1.0,9,5.0,205.74,220,101.0,49831.08
2013-14,18.0,35.0,72,0.0,1396.0,18.5,0.044,0.615,12.1,21.7,17.1,2.1,1.2,6.1,13.2,13.8,130.0,102.0,3.8,2.2,6.0,0.205,0.1,1.5,1.6,1.3,89.0,1,1.0,14,2.0,208.28,245,52.0,1427497.1400000001
2013-14,10.0,31.0,78,26.0,1773.0,9.5,0.511,0.243,2.7,9.1,5.9,7.3,1.4,0.5,10.4,15.9,103.0,111.0,0.8,0.9,1.7,0.047,-0.8,-1.4,-2.2,-0.1,67.0,1,3.0,10,3.0,198.12,220,112.0,966865.14
2013-14,30.0,25.0,22,14.0,795.0,18.8,0.463,0.175,9.5,11.3,10.4,3.6,0.7,0.7,5.0,22.9,120.0,115.0,2.2,0.1,2.3,0.138,4.3,-4.5,-0.1,0.4,89.0,1,1.0,7,5.0,208.28,240,100.0,8474670.0
2013-14,17.0,19.0,77,23.0,1897.0,10.8,0.282,0.483,4.6,16.3,10.2,12.1,1.7,2.6,19.4,15.0,99.0,110.0,0.1,1.1,1.2,0.031,-2.5,0.7,-1.8,0.1,47.0,0,3.0,2,1.0,210.82,222,125.0,1828411.2
2013-14,11.0,29.0,77,77.0,2982.0,24.4,0.253,0.329,5.6,19.4,12.3,15.8,1.7,1.5,9.5,32.4,113.0,108.0,8.1,2.5,10.7,0.172,4.6,-1.0,3.6,4.2,88.0,1,3.0,12,5.0,203.2,240,111.0,21816732.06
2013-14,31.0,31.0,33,0.0,186.0,8.1,0.0,0.25,9.1,14.6,11.8,1.6,0.8,5.2,7.8,9.3,96.0,107.0,0.0,0.2,0.2,0.044,-5.7,1.0,-4.7,-0.1,73.0,0,3.0,8,4.0,205.74,245,101.0,3876000.0
2013-14,24.0,31.0,50,26.0,925.0,11.7,0.582,0.224,7.2,18.9,13.1,9.8,1.0,1.0,14.5,18.6,103.0,107.0,0.5,0.9,1.4,0.075,-0.5,-0.9,-1.4,0.1,12.0,0,2.0,1,5.0,210.82,260,125.0,1224000.0
2013-14,27.0,28.0,77,77.0,2723.0,15.8,0.518,0.226,4.1,16.3,10.1,10.8,2.4,0.6,12.3,17.8,113.0,104.0,4.3,3.7,8.0,0.141,2.3,1.1,3.4,3.6,89.0,1,3.0,11,5.0,203.2,215,120.0,7881825.600000001
2013-14,14.0,29.0,15,1.0,97.0,17.0,0.0,0.842,21.8,31.0,26.5,7.1,2.1,3.1,18.7,14.5,108.0,96.0,0.1,0.2,0.3,0.162,-2.5,3.1,0.6,0.1,88.0,1,3.0,7,2.0,210.82,235,116.0,673831.38
2013-14,8.0,25.0,68,1.0,1161.0,9.4,0.156,0.151,4.8,14.7,9.8,8.0,1.6,3.0,11.7,18.1,94.0,107.0,-0.5,1.2,0.7,0.029,-3.8,1.0,-2.8,-0.2,86.0,1,3.0,7,5.0,205.74,235,121.0,3296316.66
2013-14,19.0,27.0,48,19.0,968.0,14.0,0.0,0.663,12.3,30.1,21.7,3.8,0.7,2.8,19.4,13.8,109.0,103.0,1.0,1.5,2.4,0.121,-3.1,0.7,-2.4,-0.1,50.0,0,2.0,5,4.0,213.36,255,125.0,8542138.92
2013-14,31.0,26.0,71,9.0,1939.0,16.2,0.462,0.316,0.9,6.7,3.8,28.9,1.5,0.1,13.3,22.4,113.0,105.0,3.8,2.4,6.2,0.154,2.6,-2.2,0.4,1.2,79.0,1,3.0,7,6.0,182.88,183,117.0,663219.3
2013-14,24.0,28.0,26,14.0,429.0,12.9,0.0,0.196,11.4,22.3,16.9,10.0,3.0,1.8,20.7,14.8,98.0,101.0,0.0,0.7,0.7,0.078,-3.2,3.0,-0.2,0.2,35.0,0,0.0,2,4.0,208.28,250,125.0,1530000.0
2013-14,28.0,26.0,73,10.0,952.0,11.1,0.0,0.316,11.0,19.2,15.3,8.6,0.7,1.9,24.1,12.4,110.0,103.0,1.0,1.4,2.4,0.121,-1.6,2.1,0.5,0.6,89.0,1,1.0,6,5.0,205.74,240,85.0,1785000.0
2013-14,13.0,23.0,14,0.0,132.0,3.7,0.9,0.0,3.3,11.5,7.3,3.3,2.3,0.0,9.1,11.1,82.0,108.0,-0.1,0.1,0.0,-0.008,-3.7,-0.7,-4.4,-0.1,86.0,1,3.0,0,6.0,195.57999999999998,225,50.0,79409.04000000001
2013-14,30.0,24.0,27,2.0,473.0,12.1,0.617,0.117,4.4,17.5,10.8,9.4,0.8,1.9,8.5,17.0,109.0,112.0,0.5,0.2,0.7,0.074,0.5,-1.9,-1.4,0.1,85.0,1,2.0,5,5.0,205.74,225,95.0,395754.9
2013-14,15.0,31.0,20,0.0,368.0,11.5,0.191,0.298,1.5,9.7,5.6,13.4,1.0,0.8,11.4,20.0,103.0,110.0,0.2,0.2,0.4,0.058,-2.2,-1.8,-3.9,-0.2,69.0,0,3.0,12,6.0,190.5,194,125.0,419154.72000000003
2013-14,23.0,29.0,79,1.0,1471.0,11.6,0.352,0.152,1.2,10.5,5.7,32.7,0.9,0.0,15.2,23.9,98.0,110.0,-0.1,0.9,0.7,0.024,-0.9,-2.7,-3.6,-0.6,22.0,0,2.0,9,6.0,182.88,185,51.0,4780740.0
2013-14,11.0,28.0,42,39.0,1257.0,14.5,0.215,0.203,6.3,14.7,10.4,6.1,0.6,3.7,9.6,22.4,103.0,110.0,0.8,0.7,1.5,0.058,-1.4,-1.0,-2.4,-0.1,63.0,0,2.0,9,2.0,213.36,245,125.0,12099750.0
2013-14,14.0,21.0,78,24.0,2204.0,9.8,0.28,0.267,3.3,11.9,7.7,7.6,1.5,0.7,10.0,16.8,100.0,105.0,0.4,2.8,3.2,0.07,-2.3,0.9,-1.4,0.3,52.0,1,3.0,3,5.0,203.2,210,122.0,2982398.4
2013-14,16.0,33.0,63,40.0,1735.0,12.0,0.537,0.171,4.0,14.4,9.3,10.6,1.6,1.2,13.0,16.6,107.0,106.0,1.5,2.0,3.5,0.097,0.7,0.8,1.5,1.5,89.0,1,1.0,12,5.0,200.66,226,120.0,3315000.0
2013-14,29.0,23.0,41,0.0,387.0,13.5,0.212,0.205,4.5,16.0,10.3,13.3,1.2,1.3,9.6,21.2,103.0,107.0,0.3,0.4,0.6,0.078,-1.9,-0.7,-2.7,-0.1,78.0,1,1.0,3,6.0,198.12,175,110.0,804649.4400000001
2013-14,13.0,28.0,82,73.0,2266.0,15.0,0.008,0.33,7.8,15.9,11.8,6.4,0.8,2.4,10.9,18.2,111.0,108.0,3.2,1.9,5.1,0.107,-1.3,0.2,-1.2,0.5,79.0,1,3.0,10,5.0,203.2,250,104.0,6579000.0
2013-14,18.0,35.0,73,56.0,1468.0,8.7,0.764,0.084,3.0,8.6,5.9,6.0,1.8,2.3,6.9,10.0,110.0,108.0,1.0,1.4,2.4,0.078,0.1,0.7,0.8,1.1,74.0,1,1.0,12,5.0,203.2,220,123.0,3335400.0
2013-14,29.0,25.0,82,82.0,2956.0,15.8,0.491,0.248,4.3,17.8,11.1,20.9,1.3,1.3,18.6,16.5,113.0,106.0,4.8,3.1,7.9,0.128,2.4,1.8,4.2,4.6,76.0,0,2.0,7,1.0,203.2,200,125.0,11521155.0
2013-14,31.0,25.0,72,19.0,1686.0,12.0,0.344,0.191,1.5,8.6,5.0,18.5,1.9,0.4,10.9,20.1,103.0,109.0,1.1,1.3,2.4,0.069,-0.4,-1.4,-1.8,0.1,42.0,1,3.0,7,6.0,190.5,200,118.0,3197700.0
2013-14,27.0,20.0,73,73.0,2530.0,14.3,0.299,0.164,2.4,10.2,6.3,16.0,1.4,0.6,9.4,24.3,103.0,107.0,1.6,2.4,4.0,0.076,0.2,-1.3,-1.1,0.5,70.0,1,3.0,3,6.0,195.57999999999998,207,119.0,4405665.6
2013-14,28.0,27.0,80,25.0,2016.0,15.0,0.422,0.188,1.0,11.2,6.3,13.2,1.3,0.3,11.2,19.0,114.0,105.0,3.5,2.4,5.9,0.14,1.9,-0.3,1.7,1.9,63.0,0,2.0,8,3.0,195.57999999999998,210,125.0,2805000.0
2013-14,12.0,20.0,52,0.0,663.0,6.9,0.236,0.307,8.1,18.4,13.1,4.0,1.6,1.0,15.5,20.3,85.0,107.0,-1.1,0.7,-0.4,-0.028,-5.8,-1.5,-7.3,-0.9,73.0,0,3.0,2,5.0,203.2,245,101.0,5430765.600000001
2013-14,19.0,25.0,56,55.0,1751.0,12.4,0.53,0.212,4.9,7.4,6.2,12.8,2.2,1.0,11.2,14.8,115.0,108.0,2.7,1.6,4.2,0.116,1.9,0.6,2.5,2.0,87.0,1,3.0,3,6.0,185.42,185,97.0,804649.4400000001
2013-14,20.0,37.0,19,7.0,309.0,5.3,0.608,0.152,1.3,8.9,4.9,18.7,1.3,0.3,22.9,15.1,87.0,113.0,-0.3,0.1,-0.3,-0.042,-3.8,-2.4,-6.3,-0.3,38.0,1,3.0,16,6.0,190.5,202,102.0,2550000.0
2013-14,0.0,21.0,77,9.0,1072.0,13.3,0.0,0.618,11.0,27.6,19.3,1.1,0.3,6.3,17.9,9.6,115.0,99.0,1.1,2.1,3.2,0.144,-4.7,2.2,-2.5,-0.1,33.0,0,3.0,4,0.0,205.74,245,125.0,3110918.4
2013-14,31.0,33.0,55,28.0,1498.0,11.0,0.595,0.122,0.9,10.4,5.7,28.8,1.8,0.4,21.5,13.8,103.0,109.0,0.7,1.1,1.8,0.058,-0.9,-0.7,-1.6,0.2,82.0,1,2.0,12,6.0,190.5,172,90.0,4080000.0
2013-14,10.0,27.0,73,7.0,1618.0,18.8,0.08,0.328,8.9,19.9,14.4,12.8,2.4,2.0,12.5,25.6,104.0,105.0,1.6,2.1,3.7,0.109,-0.6,0.7,0.1,0.8,88.0,1,3.0,8,5.0,210.82,235,125.0,1403116.08
2013-14,15.0,24.0,43,40.0,1416.0,19.6,0.252,0.426,2.1,13.8,8.0,27.0,2.4,0.8,17.8,24.9,110.0,106.0,2.6,1.6,4.1,0.14,2.3,0.6,2.9,1.8,65.0,1,3.0,5,6.0,185.42,190,124.0,2679003.48
2013-14,13.0,33.0,6,0.0,55.0,9.9,1.0,0.5,0.0,6.4,3.1,7.7,0.9,0.0,12.0,6.7,153.0,113.0,0.1,0.0,0.1,0.121,0.1,-2.2,-2.1,0.0,72.0,1,3.0,10,3.0,195.57999999999998,215,124.0,5159361.96
2013-14,14.0,29.0,67,67.0,1769.0,17.0,0.0,0.171,11.4,29.7,20.7,9.3,1.3,5.2,19.4,12.4,115.0,96.0,2.4,4.0,6.5,0.176,-1.2,5.6,4.4,2.8,56.0,0,2.0,10,4.0,213.36,260,83.0,14280000.0
2013-14,28.0,33.0,61,0.0,690.0,11.2,0.598,0.073,2.7,17.9,10.6,6.1,1.1,1.2,8.6,12.1,114.0,103.0,0.8,1.0,1.8,0.123,-0.4,0.7,0.3,0.4,16.0,1,2.0,11,5.0,208.28,235,119.0,4023900.0
2013-14,27.0,26.0,72,45.0,1553.0,15.0,0.005,0.189,10.9,17.5,14.1,6.3,1.4,2.4,11.7,14.4,114.0,104.0,2.3,2.0,4.3,0.132,-1.1,1.3,0.2,0.8,60.0,1,3.0,5,5.0,203.2,228,38.0,2397836.4
2013-14,9.0,32.0,76,76.0,2141.0,14.4,0.002,0.197,7.4,25.9,16.8,10.9,1.3,0.8,12.6,26.3,95.0,98.0,-0.9,4.3,3.4,0.076,-4.0,0.6,-3.4,-0.7,53.0,0,3.0,12,2.0,205.74,258,123.0,15606000.0
2013-14,18.0,29.0,79,79.0,2531.0,19.0,0.229,0.285,5.1,20.3,13.0,5.8,1.7,2.7,10.4,22.6,112.0,104.0,4.6,3.4,8.0,0.152,0.5,0.0,0.5,1.6,86.0,1,3.0,12,2.0,210.82,235,115.0,19448850.0
2013-14,13.0,23.0,60,58.0,1855.0,12.7,0.242,0.136,2.9,11.2,6.9,8.1,1.7,0.5,9.9,23.2,100.0,109.0,0.4,1.4,1.8,0.046,-1.1,-1.4,-2.5,-0.2,80.0,1,3.0,5,6.0,187.96,180,117.0,2561660.64
2013-14,23.0,27.0,81,81.0,2609.0,12.7,0.261,0.281,2.6,6.2,4.3,7.9,2.9,0.9,10.4,16.5,108.0,107.0,2.4,2.7,5.2,0.095,0.4,1.3,1.7,2.4,71.0,1,3.0,8,1.0,205.74,186,119.0,5100000.0
2013-14,31.0,28.0,24,3.0,160.0,3.4,0.533,0.133,1.5,7.9,4.9,8.1,1.9,0.5,11.2,4.9,77.0,109.0,-0.1,0.1,0.0,0.004,-4.6,1.2,-3.4,-0.1,58.0,1,3.0,7,3.0,200.66,220,97.0,71187.84
2013-14,31.0,25.0,35,0.0,316.0,15.5,0.2,0.352,3.4,15.5,9.3,12.9,2.2,0.9,14.3,23.4,102.0,109.0,0.1,0.3,0.4,0.06,-2.1,-1.6,-3.7,-0.1,75.0,1,3.0,2,3.0,195.57999999999998,200,35.0,1234281.6
2013-14,31.0,28.0,29,1.0,251.0,4.7,0.03,0.318,3.2,9.5,6.4,5.0,2.7,0.0,19.3,17.1,78.0,107.0,-0.5,0.3,-0.3,-0.05,-6.8,-0.3,-7.0,-0.3,87.0,1,3.0,8,6.0,193.04,205,112.0,192206.76
2013-14,2.0,35.0,6,6.0,177.0,10.7,0.219,0.288,1.2,14.5,7.8,34.6,1.9,0.4,29.2,28.7,84.0,111.0,-0.5,0.1,-0.4,-0.097,-4.7,-1.3,-5.9,-0.2,81.0,1,3.0,19,3.0,198.12,212,125.0,31062881.1
2013-14,16.0,22.0,43,0.0,395.0,6.7,0.603,0.074,3.2,11.7,7.6,4.3,1.1,0.2,9.4,15.4,93.0,108.0,-0.2,0.3,0.2,0.019,-2.9,-1.8,-4.7,-0.3,78.0,1,3.0,2,3.0,200.66,205,122.0,1171980.0
2013-14,22.0,21.0,70,68.0,2262.0,12.6,0.375,0.126,1.8,9.0,5.3,29.4,1.0,0.2,12.2,21.8,101.0,115.0,1.0,0.0,0.9,0.02,0.5,-3.0,-2.5,-0.3,85.0,1,3.0,2,6.0,185.42,191,109.0,2487535.2
2013-14,22.0,22.0,78,12.0,2193.0,15.8,0.172,0.449,3.0,10.7,6.8,16.9,1.7,0.5,13.0,23.9,106.0,113.0,2.6,0.6,3.2,0.07,0.5,-1.7,-1.2,0.5,70.0,1,3.0,4,6.0,198.12,214,102.0,2246040.0
2013-14,31.0,33.0,56,13.0,1419.0,12.2,0.461,0.139,1.7,16.8,9.2,9.6,1.7,1.0,9.5,20.1,102.0,108.0,0.6,1.2,1.8,0.062,-0.7,-1.4,-2.1,0.0,68.0,1,3.0,13,5.0,200.66,228,116.0,249378.78
2013-14,9.0,24.0,67,67.0,2591.0,13.5,0.346,0.488,3.9,10.5,7.2,11.1,2.6,1.1,10.8,16.8,108.0,100.0,2.4,4.6,7.1,0.131,0.0,2.4,2.4,2.9,86.0,1,3.0,4,3.0,200.66,220,108.0,1135137.6
2013-14,7.0,34.0,50,2.0,378.0,12.2,0.564,0.127,1.9,9.9,6.1,7.4,1.0,1.8,8.7,15.4,113.0,102.0,0.5,0.6,1.1,0.138,-0.6,-0.3,-0.9,0.1,81.0,1,3.0,13,3.0,200.66,215,24.0,901978.86
2013-14,25.0,24.0,14,0.0,146.0,7.2,0.354,0.188,3.2,15.2,9.2,10.6,2.9,0.0,16.1,19.3,84.0,103.0,-0.2,0.2,0.0,-0.009,-4.8,0.2,-4.5,-0.1,68.0,1,3.0,1,6.0,190.5,190,108.0,714000.0
2013-14,31.0,26.0,26,19.0,516.0,15.2,0.0,0.218,11.4,20.3,15.8,9.7,0.6,4.7,12.1,24.3,95.0,105.0,-0.2,0.6,0.4,0.038,-4.1,0.6,-3.4,-0.2,75.0,1,3.0,8,4.0,213.36,285,125.0,1020000.0
2013-14,20.0,31.0,56,3.0,1054.0,14.4,0.144,0.281,2.4,8.2,5.1,32.5,1.9,0.5,17.6,23.8,102.0,112.0,0.6,0.4,1.0,0.047,-0.7,-2.8,-3.5,-0.4,87.0,1,3.0,9,6.0,182.88,185,115.0,2846149.86
2013-14,26.0,24.0,71,7.0,1173.0,12.3,0.196,0.232,2.3,11.5,6.9,26.5,3.0,0.6,22.8,17.5,97.0,104.0,-0.1,1.6,1.5,0.062,-1.9,0.8,-1.1,0.3,82.0,1,2.0,1,6.0,198.12,213,119.0,499983.60000000003
2013-14,5.0,32.0,81,81.0,2468.0,15.2,0.568,0.084,1.4,7.6,4.5,22.4,1.4,0.4,11.7,16.2,120.0,112.0,5.4,0.8,6.3,0.122,3.3,-2.0,1.3,2.1,64.0,0,2.0,10,6.0,190.5,200,125.0,6927401.4
2013-14,20.0,20.0,80,41.0,1583.0,9.4,0.402,0.133,2.5,8.6,5.4,5.0,2.4,0.6,5.4,13.9,106.0,111.0,1.0,0.8,1.8,0.055,-1.2,-0.8,-2.1,0.0,84.0,1,3.0,2,6.0,195.57999999999998,205,59.0,2706141.6
2013-14,19.0,22.0,22,0.0,252.0,9.5,0.632,0.333,3.3,7.1,5.3,13.2,1.6,1.2,17.4,21.0,97.0,109.0,0.0,0.2,0.2,0.031,-1.4,-2.0,-3.4,-0.1,66.0,1,3.0,2,6.0,182.88,201,54.0,581925.3
2013-14,24.0,27.0,73,73.0,2341.0,13.9,0.417,0.22,5.3,14.5,10.0,8.9,2.3,0.7,10.1,15.2,113.0,106.0,3.2,2.6,5.8,0.119,1.0,1.1,2.1,2.4,65.0,1,3.0,6,5.0,203.2,212,63.0,2608695.9
2013-14,5.0,37.0,81,0.0,1973.0,15.9,0.457,0.242,4.0,12.6,8.3,16.5,1.6,1.5,10.7,23.1,109.0,110.0,3.0,1.3,4.3,0.105,2.2,-1.0,1.1,1.6,82.0,1,1.0,17,3.0,198.12,220,122.0,3243600.0
2013-14,1.0,22.0,70,70.0,2414.0,15.5,0.197,0.348,4.3,15.6,9.8,30.2,2.6,1.4,16.9,25.7,96.0,108.0,-0.8,2.1,1.3,0.026,-0.6,0.4,-0.2,1.1,57.0,1,1.0,2,6.0,198.12,190,111.0,2244938.4
2013-14,19.0,25.0,71,2.0,1283.0,12.9,0.429,0.298,5.1,16.8,11.3,10.5,1.7,0.8,13.4,18.3,105.0,106.0,1.0,1.4,2.4,0.091,-0.6,-0.2,-0.8,0.4,21.0,0,2.0,6,5.0,205.74,225,125.0,966865.14
2013-14,18.0,27.0,73,73.0,2178.0,14.0,0.404,0.291,2.5,9.6,6.2,24.3,2.9,0.6,20.4,17.4,108.0,106.0,2.4,2.5,4.8,0.106,1.0,0.2,1.2,1.7,29.0,1,3.0,7,6.0,187.96,190,121.0,4080000.0
2013-14,11.0,31.0,55,55.0,1662.0,16.4,0.003,0.481,10.9,27.0,18.7,5.5,1.2,3.4,15.4,12.9,120.0,106.0,3.1,1.9,4.9,0.143,-0.6,1.8,1.3,1.4,89.0,1,1.0,14,4.0,215.9,240,125.0,14382548.76
2013-14,8.0,26.0,62,55.0,1927.0,12.4,0.476,0.206,3.2,13.3,8.2,9.3,1.2,1.2,8.9,19.5,107.0,110.0,1.8,1.2,3.1,0.076,0.7,-0.6,0.2,1.1,74.0,1,3.0,7,5.0,203.2,225,33.0,6471047.28
2013-14,22.0,22.0,23,0.0,172.0,9.2,0.463,0.104,1.9,11.1,6.4,14.7,2.4,0.9,16.7,22.4,90.0,111.0,-0.2,0.1,-0.1,-0.025,-2.6,-2.1,-4.7,-0.1,71.0,1,3.0,2,6.0,190.5,175,18.0,499983.60000000003
